Time,SST
20130712,9.09
20130713,9.06
20130714,9.26
20130715,9.75
20130716,8.44
20130717,7.64
20130718,8.01
20130719,8.94
20130720,9.22
20130721,9.26
20130722,9.25
20130723,9.45
20130724,10.56
20130725,10.98
20130726,10.97
20130727,11.15
20130728,10.93
20130729,10.99
20130730,11.12
20130731,11.16
20140301,-0.74
20140302,-0.82
20140303,-0.79
20140304,-0.81
20140305,-0.75
20140306,-0.81
20140307,-0.8
20140308,-0.79
20140309,-0.86
20140310,-0.88
20140311,-0.86
20140312,-1.22
20140313,-1.33
20140314,-1.52
20140315,-1.5
20140316,-1.43
20140317,-1.46
20140318,-1.44
20140319,-1.47
20140320,-1.47
20140321,-1.44
20140322,-1.46
20140323,-1.31
20140324,-1.34
20140325,-1.4
20140326,-1.39
20140327,-1.41
20140328,-1.27
20140329,-1.27
20140330,-1.11
20140331,-0.77
20140401,-0.72
20140402,-1.03
20140403,-1.2
20140404,-1.13
20140405,-0.95
20140406,-1.02
20140407,-1.03
20140408,-0.97
20140409,-0.99
20140410,-0.86
20140411,-0.81
20140412,-0.78
20140413,-0.76
20140414,-0.92
20140415,-0.72
20140416,-0.63
20140417,-0.51
20140418,-0.35
20140419,0.06
20140420,0.28
20140421,0.41
20140422,0.4
20140423,0.47
20140424,0.55
20140425,0.58
20140426,1.07
20140427,1.36
20140428,1.47
20140429,1.44
20140430,1.42
20140501,1.5
20140502,1.61
20140503,1.74
20140504,1.89
20140505,1.86
20140506,2
20140507,2.23
20140508,2.39
20140509,2.26
20140510,2.75
20140511,3.88
20140512,3.89
20140513,3.8
20140514,3.96
20140515,4.23
20140516,4.64
20140517,4.27
20140518,4.88
20140519,4.76
20140520,4.77
20140521,5.04
20140522,5.35
20140523,5.38
20140524,5.57
20140525,5.56
20140526,5.3
20140527,4.43
20140528,4.07
20140529,6
20140530,6.17
20140531,6.17
20140601,6.46
20140602,6.69
20140603,6.46
20140604,6.49
20140605,6.63
20140606,6.74
20140607,6.92
20140608,6.86
20140609,6.91
20140610,6.99
20140611,6.86
20140612,6.76
20140613,7.1
20140614,7.33
20140615,7.34
20140616,7.18
20140617,7.14
20140618,7.16
20140619,7.91
20140620,7.94
20140621,7.94
20140622,8.05
20140623,8.23
20140624,8.57
20140625,8.67
20140626,8.75
20140627,9.21
20140628,9.15
20140629,8.46
20140630,8.29
20140701,8.95
20140702,10.06
20140703,10.51
20140704,10.16
20140705,10.18
20140706,10.26
20140707,10.4
20140708,10.59
20140709,10.93
20140710,11.23
20140711,10.72
20140712,10.94
20140713,11.05
20140714,11.07
20140715,11.09
20140716,11.5
20140717,11.55
20140718,11.92
20140719,12.12
20140720,12.1
20140721,11.95
20140722,11.66
20140723,12.31
20140724,12.36
20140725,12.35
20140726,12.35
20140727,12.25
20140728,12.43
20140729,12.67
20140730,12.59
20140731,12.58
20150301,-0.35
20150302,-0.32
20150303,-0.2
20150304,-0.88
20150305,-1.02
20150306,-1.02
20150307,-1.01
20150308,-1.01
20150309,-1.18
20150310,-1.38
20150311,-1.43
20150312,-1.47
20150313,-1.5
20150314,-1.46
20150315,-1.52
20150316,-1.54
20150317,-1.47
20150318,-1.51
20150319,-1.38
20150320,-1.3
20150321,-1.31
20150322,-1.3
20150323,-0.99
20150324,-0.98
20150325,-0.93
20150326,-1.08
20150327,-1.16
20150328,-1.1
20150329,-0.98
20150330,-0.82
20150331,-0.11
20150401,-0.87
20150402,-1.15
20150403,-1.25
20150404,-1.13
20150405,-0.96
20150406,-0.88
20150407,-0.93
20150408,-1.23
20150409,-1.16
20150410,-1.11
20150411,-1.24
20150412,-1.25
20150413,-1.04
20150414,-1.01
20150415,-1.06
20150416,-1.09
20150417,-0.98
20150418,-0.81
20150419,-0.88
20150420,-0.76
20150421,-0.53
20150422,-0.44
20150423,-0.54
20150424,-0.2
20150425,0.14
20150426,0.37
20150427,0.65
20150428,0.62
20150429,0.48
20150430,0.37
20150501,0.62
20150502,0.62
20150503,1.06
20150504,1.2
20150505,1.32
20150506,1.74
20150507,1.71
20150508,1.82
20150509,1.65
20150510,1.67
20150511,1.71
20150512,1.93
20150513,2.32
20150514,2.31
20150515,1.77
20150516,1.84
20150517,3.06
20150518,2.72
20150519,2.82
20150520,3.06
20150521,3.48
20150522,4.72
20150523,4.75
20150524,4.14
20150525,4.23
20150526,4.35
20150527,4.41
20150528,4.2
20150529,3.71
20150530,3.94
20150531,4.64
20150601,4.8
20150602,5.7
20150603,5.45
20150604,5.38
20150605,5.52
20150606,5.49
20150607,5.45
20150608,5.57
20150609,6.43
20150610,6.43
20150611,6.5
20150612,6.6
20150613,7
20150614,6.87
20150615,7.04
20150616,7.16
20150617,7.83
20150618,7.86
20150619,7.86
20150620,8.06
20150621,8.58
20150622,8.71
20150623,8.74
20150624,8.89
20150625,8.99
20150626,9.22
20150627,9.44
20150628,9.4
20150629,9.56
20150630,9.87
20150701,10.86
20150702,11.1
20150703,10.53
20150704,9.83
20150705,9.65
20150706,9.91
20150707,10.07
20150708,10.04
20150709,10.59
20150710,10.93
20150711,10.96
20150712,11.04
20150713,11.14
20150714,11.45
20150715,11.49
20150716,11.56
20150717,11.22
20150718,11.29
20150719,11.23
20150720,11.26
20150721,11.85
20150722,12.21
20150723,12.35
20150724,12.24
20150725,11.76
20150726,11.54
20150727,12.09
20150728,12.54
20150729,12.59
20150730,12.51
20150731,12.54
20160301,1.01
20160302,0.52
20160303,0.82
20160304,1.13
20160305,1.09
20160306,0.96
20160307,0.38
20160308,0.57
20160309,0.65
20160310,0.81
20160311,0.93
20160312,0.99
20160313,1.01
20160314,0.81
20160315,0.92
20160316,0.93
20160317,0.85
20160318,0.61
20160319,0.79
20160320,0.84
20160321,0.87
20160322,-0
20160323,0.11
20160324,0.25
20160325,0.16
20160326,0.19
20160327,0.29
20160328,0.42
20160329,0.54
20160330,0.99
20160331,1.11
20160401,1.47
20160402,1.58
20160403,1.6
20160404,1.64
20160405,1.57
20160406,2.3
20160407,2.23
20160408,2.25
20160409,2.27
20160410,2.21
20160411,2.37
20160412,2.64
20160413,2.66
20160414,2.61
20160415,2.83
20160416,2.93
20160417,2.85
20160418,2.77
20160419,3.04
20160420,2.98
20160421,3.01
20160422,3.21
20160423,4.01
20160424,4.1
20160425,4.13
20160426,4.17
20160427,4.27
20160428,4.3
20160429,4.32
20160430,4.37
20160501,4.36
20160502,4.3
20160503,4.35
20160504,4.49
20160505,4.7
20160506,4.77
20160507,5.09
20160508,5.18
20160509,5.28
20160510,5.28
20160511,5.22
20160512,5.18
20160513,5.29
20160514,5.47
20160515,6.14
20160516,6.39
20160517,6.53
20160518,6.48
20160519,6.48
20160520,6.31
20160521,6.4
20160522,6.4
20160523,6.93
20160524,7.65
20160525,6.09
20160526,6.89
20160527,7.33
20160528,7.43
20160529,7.35
20160530,7.18
20160531,6.69
20160601,7.63
20160602,7.83
20160603,8.07
20160604,8.08
20160605,8.22
20160606,8.7
20160607,8.8
20160608,8.81
20160609,8.88
20160610,8.75
20160611,8.88
20160612,8.62
20160613,9.16
20160614,9.18
20160615,9.13
20160616,9.48
20160617,9.14
20160618,8.99
20160619,8.48
20160620,9.72
20160621,10.23
20160622,10.24
20160623,9.89
20160624,9.75
20160625,10.11
20160626,10.53
20160627,10.71
20160628,10.85
20160629,11.09
20160630,11.08
20160701,11.79
20160702,11.72
20160703,11.77
20160704,11.84
20160705,12.08
20160706,12.06
20160707,12.05
20160708,11.96
20160709,11.9
20160710,12.69
20160711,13.29
20160712,13.23
20160713,13.16
20160714,13.14
20160715,13.05
20160716,13.2
20160717,13.76
20160718,14.09
20160719,14.46
20160720,14.26
20160721,13.54
20160722,13.48
20160723,13.72
20160724,13.74
20160725,13.66
20160726,13.78
20160727,13.96
20160728,14.24
20160729,14.84
20160730,14.74
20160731,13.57
20170301,-1.8
20170302,-1.8
20170303,-1.8
20170304,-1.8
20170305,-1.8
20170306,-1.8
20170307,-1.8
20170308,-1.8
20170309,-1.8
20170310,-1.8
20170311,-1.77
20170312,-1.72
20170313,-1.69
20170314,-1.72
20170315,-1.76
20170316,-1.8
20170317,-1.8
20170318,-1.8
20170319,-1.8
20170320,-1.8
20170321,-1.8
20170322,-1.8
20170323,-1.8
20170324,-1.8
20170325,-1.8
20170326,-1.8
20170327,-1.8
20170328,-1.8
20170329,-1.8
20170330,-1.79
20170331,-1.69
20170401,-1.69
20170402,-1.79
20170403,-1.8
20170404,-1.78
20170405,-1.77
20170406,-1.73
20170407,-1.66
20170408,-1.58
20170409,-1.57
20170410,-1.49
20170411,-1.37
20170412,-1.17
20170413,-0.46
20170414,-0.46
20170415,-0.47
20170416,-0.43
20170417,-0.39
20170418,-0.35
20170419,-0.27
20170420,-0.3
20170421,-0.26
20170422,-0.16
20170423,-0.05
20170424,0.1
20170425,0.16
20170426,0.18
20170427,0.22
20170428,0.31
20170429,0.33
20170430,0.34
20170501,0.61
20170502,1.54
20170503,1.47
20170504,1.35
20170505,1.42
20170506,1.53
20170507,1.69
20170508,2.08
20170509,2.27
20170510,2.45
20170511,2.67
20170512,2.74
20170513,2.85
20170514,2.85
20170515,2.94
20170516,2.83
20170517,3.04
20170518,2.57
20170519,3.28
20170520,3.23
20170521,3.01
20170522,3.14
20170523,3.06
20170524,3.15
20170525,3.8
20170526,3.88
20170527,3.99
20170528,4.35
20170529,4.37
20170530,3.67
20170531,4.08
20170601,4.02
20170602,3.7
20170603,5.72
20170604,5.97
20170605,5.91
20170606,6.15
20170607,6.69
20170608,6.82
20170609,6.65
20170610,5.94
20170611,6.2
20170612,6.53
20170613,6.8
20170614,6.8
20170615,5.6
20170616,6.44
20170617,6.42
20170618,6.27
20170619,6.54
20170620,7.01
20170621,7.03
20170622,6.99
20170623,7.07
20170624,7.35
20170625,6.94
20170626,6.35
20170627,6.34
20170628,6.21
20170629,6.3
20170630,6.86
20170701,8.58
20170702,8.66
20170703,9.34
20170704,9.45
20170705,9.47
20170706,9.42
20170707,9.6
20170708,9.52
20170709,9.69
20170710,10.12
20170711,10.29
20170712,10.5
20170713,10.59
20170714,10.68
20170715,10.79
20170716,10.53
20170717,10.25
20170718,11.12
20170719,10.97
20170720,10.99
20170721,11.14
20170722,11.34
20170723,11.68
20170724,12.12
20170725,11.48
20170726,11.43
20170727,11.47
20170728,11.71
20170729,11.53
20170730,11.48
20170731,11.52
20180301,-0.76
20180302,-0.7
20180303,-0.58
20180304,-0.36
20180305,-0.37
20180306,-0.42
20180307,-0.8
20180308,-1.06
20180309,-1.13
20180310,-1.22
20180311,-1.4
20180312,-1.48
20180313,-1.42
20180314,-1.39
20180315,-1.4
20180316,-1.4
20180317,-1.43
20180318,-1.35
20180319,-1.17
20180320,-1.01
20180321,-0.85
20180322,-0.72
20180323,-0.73
20180324,-0.72
20180325,-0.69
20180326,-0.69
20180327,-0.86
20180328,-0.63
20180329,-0.52
20180330,-0.57
20180331,-0.59
20180401,-0.57
20180402,-0.45
20180403,-0.15
20180404,-0.13
20180405,-0.36
20180406,-0.51
20180407,-0.28
20180408,-0.31
20180409,-0.24
20180410,-0.09
20180411,-0.18
20180412,-0.19
20180413,-0.11
20180414,0.4
20180415,0.26
20180416,0.29
20180417,0.56
20180418,0.82
20180419,0.95
20180420,1.08
20180421,1.09
20180422,1.05
20180423,1.01
20180424,1.15
20180425,1.32
20180426,1.6
20180427,1.71
20180428,1.83
20180429,1.92
20180430,1.97
20180501,1.91
20180502,1.9
20180503,1.92
20180504,1.93
20180505,2.13
20180506,2.15
20180507,2.22
20180508,2.44
20180509,2.55
20180510,2.82
20180511,2.9
20180512,2.86
20180513,2.73
20180514,3.41
20180515,3.63
20180516,3.69
20180517,3.76
20180518,3.77
20180519,4.39
20180520,4.78
20180521,4.87
20180522,4.83
20180523,4.79
20180524,4.87
20180525,4.85
20180526,5.02
20180527,5.38
20180528,5.34
20180529,5.35
20180530,5.75
20180531,5.75
20180601,5.84
20180602,5.87
20180603,5.91
20180604,6.15
20180605,6.17
20180606,6.46
20180607,6.84
20180608,7
20180609,7.41
20180610,7.73
20180611,7.78
20180612,8.02
20180613,8.21
20180614,8.51
20180615,8.4
20180616,8.21
20180617,7.98
20180618,8.19
20180619,8.24
20180620,8.21
20180621,8.57
20180622,8.79
20180623,8.83
20180624,8.88
20180625,8.93
20180626,9.1
20180627,9.42
20180628,9.62
20180629,9.72
20180630,9.93
20180701,10.01
20180702,10.38
20180703,10.67
20180704,10.58
20180705,10.58
20180706,11.05
20180707,9.83
20180708,9.95
20180709,10.57
20180710,10.31
20180711,10.1
20180712,10
20180713,9.89
20180714,9.93
20180715,10.12
20180716,10.24
20180717,10.46
20180718,10.61
20180719,10.62
20180720,10.66
20180721,10.8
20180722,10.86
20180723,10.38
20180724,10.63
20180725,10.92
20180726,11.07
20180727,10.85
20180728,11.02
20180729,10.73
20180730,11.22
20180731,11.33
20190301,0.37
20190302,0.08
20190303,-0.05
20190304,-0.02
20190305,0.11
20190306,0.43
20190307,0.45
20190308,0.42
20190309,0.43
20190310,0.29
20190311,0.12
20190312,0.14
20190313,0.1
20190314,0.3
20190315,0.48
20190316,0.45
20190317,0.41
20190318,0.36
20190319,0.36
20190320,0.39
20190321,0.33
20190322,0.35
20190323,0.4
20190324,0.47
20190325,0.66
20190326,0.7
20190327,0.75
20190328,0.47
20190329,0.62
20190330,0.77
20190331,1.07
20190401,1.32
20190402,1.24
20190403,1.37
20190404,1.32
20190405,1.55
20190406,1.61
20190407,1.55
20190408,1.51
20190409,1.5
20190410,1.74
20190411,1.9
20190412,2.12
20190413,2.13
20190414,2.37
20190415,2.54
20190416,2.52
20190417,2.52
20190418,1.94
20190419,1.89
20190420,1.95
20190421,2.13
20190422,1.71
20190423,1.74
20190424,1.69
20190425,1.98
20190426,2.22
20190427,2.33
20190428,2.63
20190429,2.67
20190430,2.49
20190501,3.18
20190502,3.26
20190503,3.33
20190504,3.28
20190505,3.18
20190506,3.15
20190507,3.4
20190508,3.9
20190509,3.69
20190510,4.25
20190511,4.42
20190512,4.38
20190513,4.32
20190514,4.36
20190515,4.53
20190516,4.69
20190517,4.69
20190518,4.91
20190519,4.78
20190520,5.02
20190521,4.19
20190522,4.04
20190523,4.08
20190524,5.1
20190525,5.51
20190526,5.8
20190527,5.99
20190528,6.51
20190529,6.94
20190530,6.82
20190531,7.06
20190601,7.22
20190602,7.52
20190603,8.12
20190604,8.33
20190605,8.38
20190606,8.46
20190607,8.62
20190608,8.6
20190609,8.6
20190610,9.09
20190611,9.33
20190612,9.32
20190613,9.17
20190614,9.16
20190615,9.35
20190616,9.66
20190617,10.05
20190618,10.13
20190619,10.33
20190620,10.27
20190621,10.39
20190622,10.36
20190623,10.12
20190624,9.88
20190625,10.02
20190626,10.58
20190627,10.94
20190628,10.93
20190629,10.92
20190630,10.99
20190701,10.98
20190702,10.98
20190703,12.26
20190704,12.9
20190705,13.08
20190706,13.85
20190707,14.61
20190708,12.55
20190709,12.55
20190710,12.65
20190711,12.85
20190712,12.14
20190713,12.38
20190714,13.09
20190715,13.05
20190716,12.98
20190717,12.93
20190718,13.09
20190719,13.04
20190720,13.72
20190721,13.75
20190722,13.65
20190723,13.68
20190724,12.91
20190725,12.42
20190726,12.45
20190727,12.45
20190728,12.61
20190729,12.69
20190730,12.77
20190731,12.54
20200301,-1.8
20200302,-1.8
20200303,-1.8
20200304,-1.8
20200305,-1.8
20200306,-1.8
20200307,-1.8
20200308,-1.8
20200309,-1.8
20200310,-1.8
20200311,-1.8
20200312,-1.67
20200313,-1.53
20200314,-1.51
20200315,-1.53
20200316,-1.58
20200317,-1.3
20200318,-1.25
20200319,-1.21
20200320,-1.3
20200321,-1.45
20200322,-1.56
20200323,-1.8
20200324,-1.71
20200325,-1.62
20200326,-1.45
20200327,-1.46
20200328,-1.64
20200329,-1.75
20200330,-1.8
20200331,-1.78
20200401,-1.76
20200402,-1.78
20200403,-1.77
20200404,-1.69
20200405,-1.55
20200406,-1.62
20200407,-1.63
20200408,-1.66
20200409,-1.67
20200410,-1.65
20200411,-1.65
20200412,-1.16
20200413,-1.44
20200414,-1.11
20200415,-1.07
20200416,-0.97
20200417,-1.15
20200418,-1.15
20200419,0.19
20200420,0.22
20200421,0.31
20200422,0.45
20200423,0.38
20200424,0.45
20200425,0.45
20200426,0.48
20200427,0.62
20200428,1.03
20200429,1.09
20200430,1.1
20200501,0.96
20200502,1.05
20200503,1.4
20200504,1.64
20200505,1.69
20200506,1.8
20200507,1.89
20200508,2.49
20200509,2.78
20200510,2.72
20200511,2.59
20200512,2.71
20200513,2.79
20200514,2.89
20200515,2.97
20200516,2.89
20200517,2.22
20200518,5.18
20200519,4.55
20200520,2.57
20200521,2.43
20200522,1.51
20200523,3.37
20200524,3.83
20200525,3.92
20200526,3.99
20200527,4.12
20200528,4.32
20200529,5.14
20200530,5.44
20200531,5.61
20200601,5.49
20200602,5.42
20200603,5.35
20200604,5.41
20200605,6.57
20200606,6.56
20200607,6.36
20200608,6.54
20200609,6.64
20200610,6.7
20200611,6.6
20200612,6.29
20200613,6.3
20200614,6.52
20200615,6.19
20200616,6.3
20200617,6.67
20200618,7.14
20200619,7.88
20200620,8.06
20200621,8.18
20200622,8.2
20200623,8.15
20200624,7.95
20200625,8.02
20200626,7.98
20200627,8.02
20200628,8.08
20200629,8.21
20200630,8.8
20200701,8.81
20200702,9.68
20200703,9.12
20200704,8.98
20200705,8.79
20200706,8.9
20200707,8.22
20200708,9.23
20200709,9.2
20200710,8.84
20200711,9.13
20200712,9.92
20200713,9.67
20200714,14.08
20200715,13.93
20200716,13.83
20200717,13.17
20200718,13.07
20200719,13.04
20200720,12.02
20200721,11.52
20200722,11.51
20200723,11.85
20200724,11.77
20200725,11.86
20200726,12.11
20200727,12.05
20200728,12.15
20200729,12.09
20200730,12.79
20200731,13.01
20210301,-1.67
20210302,-1.58
20210303,-1.76
20210304,-1.78
20210305,-1.78
20210306,-1.77
20210307,-1.73
20210308,-1.76
20210309,-1.75
20210310,-1.74
20210311,-1.74
20210312,-1.77
20210313,-1.79
20210314,-1.75
20210315,-1.73
20210316,-1.74
20210317,-1.77
20210318,-1.78
20210319,-1.79
20210320,-1.79
20210321,-1.79
20210322,-1.8
20210323,-1.8
20210324,-1.8
20210325,-1.79
20210326,-1.79
20210327,-1.79
20210328,-1.78
20210329,-1.72
20210330,-1.79
20210331,-1.8
20210401,-1.8
20210402,-1.8
20210403,-1.8
20210404,-1.74
20210405,-1.69
20210406,-1.63
20210407,-1.7
20210408,-1.72
20210409,-1.79
20210410,-1.79
20210411,-1.79
20210412,-1.79
20210413,-1.78
20210414,-1.72
20210415,-1.48
20210416,-1.29
20210417,-1.25
20210418,-1.27
20210419,-0.72
20210420,-0.38
20210421,-0.3
20210422,-0.31
20210423,-0.45
20210424,-0.81
20210425,-0.92
20210426,0.12
20210427,0.31
20210428,0.38
20210429,0.34
20210430,0.38
20210501,-0.09
20210502,0.14
20210503,0.41
20210504,0.49
20210505,0.66
20210506,0.76
20210507,0.65
20210508,0.61
20210509,0.79
20210510,1.4
20210511,1.77
20210512,1.91
20210513,2.07
20210514,2.21
20210515,2.07
20210516,2.22
20210517,2.24
20210518,2.59
20210519,2.57
20210520,2.51
20210521,2.6
20210522,3.09
20210523,3.29
20210524,3.3
20210525,3.42
20210526,3.35
20210527,3.38
20210528,4.09
20210529,4.33
20210530,4.39
20210531,4.63
20210601,4.93
20210602,4.95
20210603,4.85
20210604,5.02
20210605,4.84
20210606,4.93
20210607,4.86
20210608,5.39
20210609,5.53
20210610,5.54
20210611,6.15
20210612,7.09
20210613,7.06
20210614,6.43
20210615,6.77
20210616,6.55
20210617,6.65
20210618,7.01
20210619,7.96
20210620,8.37
20210621,8.63
20210622,8.75
20210623,9.09
20210624,9.27
20210625,8.31
20210626,8.08
20210627,8.11
20210628,8.12
20210629,8.16
20210630,7.57
20210701,7.75
20210702,7.69
20210703,8.01
20210704,8.35
20210705,9.1
20210706,9.66
20210707,9.59
20210708,9.59
20210709,9.71
20210710,9.71
20210711,9.95
20210712,9.95
20210713,9.96
20210714,9.87
20210715,9.96
20210716,10.06
20210717,10.53
20210718,10.7
20210719,10.78
20210720,10.86
20210721,10.69
20210722,10.39
20210723,10.31
20210724,10.28
20210725,10.28
20210726,10.27
20210727,10.2
20210728,10.06
20210729,10.26
20210730,10.38
20210731,10.82
20220301,-1.64
20220302,-1.58
20220303,-1.58
20220304,-1.56
20220305,-1.62
20220306,-1.66
20220307,-1.68
20220308,-1.61
20220309,-1.58
20220310,-1.36
20220311,-1.02
20220312,-0.98
20220313,-1.33
20220314,-1.38
20220315,-1.4
20220316,-1.42
20220317,-1.53
20220318,-1.79
20220319,-1.79
20220320,-1.79
20220321,-1.78
20220322,-1.78
20220323,-1.77
20220324,-1.75
20220325,-1.73
20220326,-1.76
20220327,-1.74
20220328,-1.72
20220329,-1.59
20220330,-1.51
20220331,-1.44
20220401,-1.32
20220402,-1.19
20220403,-1.26
20220404,-1.13
20220405,-1.13
20220406,-1.12
20220407,-1.66
20220408,-1.55
20220409,-1.38
20220410,-1.27
20220411,-1.18
20220412,-1.08
20220413,-1.08
20220414,-0.42
20220415,-0.4
20220416,-0.36
20220417,-0.34
20220418,-0.37
20220419,-0.28
20220420,-0.11
20220421,-0.07
20220422,0.08
20220423,0.24
20220424,0.22
20220425,0.56
20220426,0.68
20220427,0.97
20220428,0.93
20220429,0.88
20220430,0.92
20220501,1.66
20220502,1.66
20220503,1.7
20220504,1.84
20220505,1.84
20220506,1.79
20220507,1.73
20220508,1.92
20220509,1.84
20220510,1.7
20220511,1.89
20220512,2.64
20220513,2.76
20220514,2.82
20220515,2.95
20220516,3.16
20220517,3.39
20220518,3.6
20220519,3.83
20220520,3.76
20220521,3.99
20220522,4.31
20220523,4.57
20220524,4.52
20220525,4.49
20220526,4.57
20220527,4.96
20220528,5.51
20220529,5.54
20220530,5.52
20220531,5.68
20220601,6.97
20220602,7.34
20220603,7.62
20220604,7.5
20220605,7.69
20220606,9.01
20220607,9
20220608,8.72
20220609,8.58
20220610,8.41
20220611,8.27
20220612,8.06
20220613,8.07
20220614,8.36
20220615,7.08
20220616,7.54
20220617,7.33
20220618,8.53
20220619,8.93
20220620,8.9
20220621,8.98
20220622,8.78
20220623,8.48
20220624,8.33
20220625,7.91
20220626,7.75
20220627,8.64
20220628,8.55
20220629,9.25
20220630,9.88
20220701,10.19
20220702,10.7
20220703,10.84
20220704,10.38
20220705,10.25
20220706,9.99
20220707,9.79
20220708,10.2
20220709,11.31
20220710,11.6
20220711,11.16
20220712,11.46
20220713,11.79
20220714,10.95
20220715,10.63
20220716,11.09
20220717,11.12
20220718,10.67
20220719,9.82
20220720,10.29
20220721,10.36
20220722,10.39
20220723,10.37
20220724,10.4
20220725,10.26
20220726,9.35
20220727,8.08
20220728,7.37
20220729,10.32
20220730,10.11
20220731,10.56
20230301,-1.53
20230302,-1.7
20230303,-1.79
20230304,-1.79
20230305,-1.75
20230306,-1.59
20230307,-1.37
20230308,-1.28
20230309,-1.23
20230310,-1.18
20230311,-1.35
20230312,-1.44
20230313,-1.56
20230314,-1.76
20230315,-1.76
20230316,-1.78
20230317,-1.71
20230318,-1.67
20230319,-1.67
20230320,-1.67
20230321,-1.69
20230322,-1.72
20230323,-1.73
20230324,-1.7
20230325,-1.71
20230326,-1.71
20230327,-1.65
20230328,-1.66
20230329,-1.65
20230330,-1.58
20230331,-1.67
20230401,-1.7
20230402,-1.72
20230403,-1.69
20230404,-1.74
20230405,-1.77
20230406,-1.79
20230407,-1.79
20230408,-1.77
20230409,-1.79
20230410,-1.8
20230411,-1.78
20230412,-1.76
20230413,-1.76
20230414,-1.79
20230415,-1.8
20230416,-1.8
20230417,-1.8
20230418,-1.8
20230419,-1.47
20230420,-1.19
20230421,-1.02
20230422,-0.95
20230423,-1.05
20230424,-1.05
20230425,-0.96
20230426,-0.94
20230427,-1.2
20230428,-0.8
20230429,-0.81
20230430,-0.82
20230501,-0.83
20230502,-0.8
20230503,-0.72
20230504,-0.48
20230505,-0.28
20230506,-0.03
20230507,0.01
20230508,0.05
20230509,0.08
20230510,0.45
20230511,0.75
20230512,0.71
20230513,0.55
20230514,0.74
20230515,0.72
20230516,0.83
20230517,1.54
20230518,1.7
20230519,1.79
20230520,1.93
20230521,2.17
20230522,2.32
20230523,2.68
20230524,2.95
20230525,2.85
20230526,2.84
20230527,2.82
20230528,2.95
20230529,2.61
20230530,2.4
20230531,2.47
20230601,2.68
20230602,2.98
20230603,3.43
20230604,3.63
20230605,3.69
20230606,4.01
20230607,4.17
20230608,3.71
20230609,4.55
20230610,4.41
20230611,4.47
20230612,4.54
20230613,4.98
20230614,5.11
20230615,5.33
20230616,5.38
20230617,5.25
20230618,4.87
20230619,5.13
20230620,5.28
20230621,5.41
20230622,5.88
20230623,6.34
20230624,6.47
20230625,6.39
20230626,6.43
20230627,6.45
20230628,6.3
20230629,6.34
20230630,6.62
20230701,6.86
20230702,7.28
20230703,7.4
20230704,7.24
20230705,7.22
20230706,7.39
20230707,7.68
20230708,7.67
20230709,8.62
20230710,8.96
20230711,8.94
20230712,8.87
20230713,8.92
20230714,9.19
20230715,9.36
20230716,9.38
20230717,9.32
20230718,9.38
20230719,9.41
20230720,9.46
20230721,9.57
20230722,9.38
20230723,9.22
20230724,9.42
20230725,9.63
20230726,9.79
20230727,10.07
20230728,10.52
20230729,10.36
20230730,10.22
20230731,10.9
20240301,-1.8
20240302,-1.8
20240303,-1.78
20240304,-1.76
20240305,-1.7
20240306,-1.69
20240307,-1.7
20240308,-1.79
20240309,-1.8
20240310,-1.8
20240311,-1.8
20240312,-1.8
20240313,-1.8
20240314,-1.8
20240315,-1.8
20240316,-1.8
20240317,-1.8
20240318,-1.8
20240319,-1.8
20240320,-1.78
20240321,-1.76
20240322,-1.7
20240323,-1.74
20240324,-1.64
20240325,-1.8
20240326,-1.8
20240327,-1.77
20240328,-1.74
20240329,-1.74
20240330,-1.56
20240331,-1.56
20240401,-1.73
20240402,-1.8
20240403,-1.78
20240404,-1.75
20240405,-1.74
20240406,-1.76
20240407,-1.76
20240408,-1.76
20240409,-1.8
20240410,-1.8
20240411,-1.8
20240412,-1.79
20240413,-1.8
20240414,-1.8
20240415,-1.8
20240416,-1.77
20240417,-1.69
20240418,-1.69
20240419,-1.64
20240420,-1.49
20240421,-0.97
20240422,-0.98
20240423,-0.99
20240424,-1
20240425,-0.95
20240426,-0.95
20240427,-1
20240428,-0.83
20240429,-0.6
20240430,-0.36
20240501,0.14
20240502,0.18
20240503,0.17
20240504,0.11
20240505,0.07
20240506,0.15
20240507,0.34
20240508,0.31
20240509,0.18
20240510,0.16
20240511,0.5
20240512,0.68
20240513,0.7
20240514,0.68
20240515,0.86
20240516,1.16
20240517,1.13
20240518,1.18
20240519,1.29
20240520,1.25
20240521,1.28
20240522,1.17
20240523,1.25
20240524,1.38
20240525,1.47
20240526,1.46
20240527,1.9
20240528,2.06
20240529,2.15
20240530,1.82
20240531,2.33
20240601,2.48
20240602,2.58
20240603,2.66
20240604,2.76
20240605,2.68
20240606,2.73
20240607,2.83
20240608,3.06
20240609,3.65
20240610,3.86
20240611,3.84
20240612,3.93
20240613,3.82
20240614,4.06
20240615,5.31
20240616,5.71
20240617,5.81
20240618,6.29
20240619,6.63
20240620,5.76
20240621,6.03
20240622,6.26
20240623,6.56
20240624,6.59
20240625,6.81
20240626,7
20240627,6.86
20240628,6.94
20240629,7.27
20240630,7.17
20240701,6.93
20240702,6.7
20240703,6.54
20240704,6.61
20240705,7.41
20240706,7.91
20240707,7.99
20240708,8.87
20240709,8.42
20240710,8.15
20240711,8.01
20240712,7.47
20240713,7.29
20240714,7.03
20240715,7.18
20240716,7.98
20240717,8.06
20240718,8.99
