Time,SST
20130703,5.44
20130704,5.61
20130705,5.73
20130706,5.77
20130707,6.14
20130708,6.66
20130709,7.68
20130710,8.91
20130711,9.49
20130712,9.87
20130713,9.85
20130714,9.59
20130715,8.01
20130716,7.61
20130717,7.78
20130718,7.78
20130719,9.64
20130720,9.74
20130721,9.61
20130722,9.66
20130723,9.56
20130724,9.49
20130725,10.95
20130726,11.46
20130727,11.65
20130728,12.26
20130729,12.85
20130730,12.91
20130731,12.87
20140301,-1.14
20140302,-0.99
20140303,-1.04
20140304,-1.16
20140305,-1.27
20140306,-1.65
20140307,-1.69
20140308,-1.68
20140309,-1.63
20140310,-1.57
20140311,-1.74
20140312,-1.79
20140313,-1.79
20140314,-1.8
20140315,-1.8
20140316,-1.79
20140317,-1.8
20140318,-1.7
20140319,-1.71
20140320,-1.69
20140321,-1.67
20140322,-1.65
20140323,-1.65
20140324,-1.64
20140325,-1.62
20140326,-1.55
20140327,-1.6
20140328,-1.5
20140329,-1.45
20140330,-1.42
20140331,-1.43
20140401,-1.39
20140402,-1.43
20140403,-1.43
20140404,-1.32
20140405,-1.39
20140406,-1.46
20140407,-1.46
20140408,-1.54
20140409,-1.61
20140410,-1.64
20140411,-1.47
20140412,-1.37
20140413,-1.43
20140414,-1.29
20140415,-0.89
20140416,-0.71
20140417,-0.69
20140418,-0.67
20140419,-0.68
20140420,0.2
20140421,0.7
20140422,0.82
20140423,0.96
20140424,1.03
20140425,1.08
20140426,1.49
20140427,1.67
20140428,1.79
20140429,1.88
20140430,2.02
20140501,2.29
20140502,2.47
20140503,2.55
20140504,2.9
20140505,3.13
20140506,3.28
20140507,3.35
20140508,3.08
20140509,3.07
20140510,3.5
20140511,4.03
20140512,4.03
20140513,4.14
20140514,3.67
20140515,3.59
20140516,3.53
20140517,3.58
20140518,5.27
20140519,5.43
20140520,5.45
20140521,5.55
20140522,5.61
20140523,5.65
20140524,5.76
20140525,5.78
20140526,4.37
20140527,2.63
20140528,2.91
20140529,6.54
20140530,6.69
20140531,6.68
20140601,6.7
20140602,6.98
20140603,6.94
20140604,7.01
20140605,7.39
20140606,7.77
20140607,7.95
20140608,7.87
20140609,7.81
20140610,6.3
20140611,5.86
20140612,6.02
20140613,6.72
20140614,7.11
20140615,7.2
20140616,7.09
20140617,7.54
20140618,7.98
20140619,8.56
20140620,8.78
20140621,8.93
20140622,8.94
20140623,8.94
20140624,8.56
20140625,8.47
20140626,8.8
20140627,9.17
20140628,9.21
20140629,9.09
20140630,8.8
20140701,8.07
20140702,8.44
20140703,9.45
20140704,9.63
20140705,9.54
20140706,9.71
20140707,9.67
20140708,10.12
20140709,10.09
20140710,9.86
20140711,11.4
20140712,11.71
20140713,11.97
20140714,12.22
20140715,12.21
20140716,12.19
20140717,12.33
20140718,12.34
20140719,12.42
20140720,12.37
20140721,12.34
20140722,10.77
20140723,12.93
20140724,12.91
20140725,12.83
20140726,12.65
20140727,12.7
20140728,12.72
20140729,12.76
20140730,12.29
20140731,12.49
20150301,-1.26
20150302,-1.24
20150303,-1.25
20150304,-1.53
20150305,-1.61
20150306,-1.49
20150307,-1.43
20150308,-1.48
20150309,-1.47
20150310,-1.42
20150311,-1.71
20150312,-1.78
20150313,-1.79
20150314,-1.75
20150315,-1.59
20150316,-1.73
20150317,-1.74
20150318,-1.62
20150319,-1.6
20150320,-1.59
20150321,-1.58
20150322,-1.58
20150323,-1.53
20150324,-1.57
20150325,-1.54
20150326,-1.53
20150327,-1.56
20150328,-1.51
20150329,-1.43
20150330,-1.39
20150331,-1.23
20150401,-1.24
20150402,-1.34
20150403,-1.58
20150404,-1.34
20150405,-1.46
20150406,-1.61
20150407,-1.63
20150408,-1.61
20150409,-1.64
20150410,-1.57
20150411,-1.62
20150412,-1.42
20150413,-1.53
20150414,-1.52
20150415,-1.5
20150416,-1.5
20150417,-1.54
20150418,-1.33
20150419,-1.33
20150420,-1.46
20150421,-1.62
20150422,-1.51
20150423,-1.53
20150424,-1.08
20150425,-0.65
20150426,-0.39
20150427,-0.3
20150428,-0.3
20150429,-0.12
20150430,0.16
20150501,0.56
20150502,0.56
20150503,0.79
20150504,1.15
20150505,1.28
20150506,1.45
20150507,1.37
20150508,1.23
20150509,1.37
20150510,1.31
20150511,1.36
20150512,1.56
20150513,1.85
20150514,1.86
20150515,1.78
20150516,1.98
20150517,3.07
20150518,2.99
20150519,3.15
20150520,3.29
20150521,3.22
20150522,3.3
20150523,4.44
20150524,4.57
20150525,4.62
20150526,4.75
20150527,4.9
20150528,4.87
20150529,3.46
20150530,3.93
20150531,3.83
20150601,4.1
20150602,5.46
20150603,5.72
20150604,5.87
20150605,6.29
20150606,6.36
20150607,6.28
20150608,6.12
20150609,6.11
20150610,6.15
20150611,5.55
20150612,5.78
20150613,6.45
20150614,6.69
20150615,7.3
20150616,7.73
20150617,8.01
20150618,7.53
20150619,7.38
20150620,7.7
20150621,8.6
20150622,8.67
20150623,8.43
20150624,8.14
20150625,8.21
20150626,8.07
20150627,8.42
20150628,8.84
20150629,8.67
20150630,8.54
20150701,10.42
20150702,10.71
20150703,10.49
20150704,10.85
20150705,9.88
20150706,9.76
20150707,10.89
20150708,10.93
20150709,11.01
20150710,10.84
20150711,10.42
20150712,11.4
20150713,11.46
20150714,11.51
20150715,11.52
20150716,11.73
20150717,11.65
20150718,11.8
20150719,10.5
20150720,10.27
20150721,10.5
20150722,11.16
20150723,11.95
20150724,12.18
20150725,12.03
20150726,11.54
20150727,11.59
20150728,13.15
20150729,13.58
20150730,13.68
20150731,13.7
20160301,-0.99
20160302,-1.08
20160303,-1.27
20160304,-1.31
20160305,-1.32
20160306,-1.35
20160307,-1.14
20160308,-1.16
20160309,-1.54
20160310,-1.55
20160311,-1.57
20160312,-1.58
20160313,-1.56
20160314,-1.38
20160315,-1.02
20160316,-1.28
20160317,-1.41
20160318,-1.16
20160319,-1.31
20160320,-1.7
20160321,-1.73
20160322,-1.45
20160323,-1.21
20160324,-0.89
20160325,-1.67
20160326,-1.65
20160327,-1.65
20160328,-1.63
20160329,-1.64
20160330,-1.41
20160331,-1.4
20160401,-1.09
20160402,-0.4
20160403,-0.4
20160404,-0.57
20160405,-0.62
20160406,-0.61
20160407,-0.46
20160408,-0.38
20160409,-0.34
20160410,-0.49
20160411,-0.02
20160412,0.46
20160413,0.53
20160414,0.67
20160415,0.89
20160416,0.96
20160417,0.96
20160418,1.06
20160419,1.15
20160420,1.17
20160421,1.45
20160422,1.63
20160423,1.74
20160424,2.01
20160425,2.78
20160426,2.95
20160427,3.13
20160428,3.13
20160429,3.08
20160430,3.13
20160501,3.2
20160502,3.17
20160503,3.39
20160504,3.72
20160505,4.35
20160506,4.51
20160507,4.64
20160508,4.79
20160509,5.14
20160510,5.24
20160511,5.2
20160512,5.23
20160513,5.2
20160514,5.01
20160515,4.94
20160516,6.07
20160517,6.7
20160518,6.78
20160519,6.46
20160520,6.68
20160521,6.84
20160522,6.73
20160523,7.82
20160524,7.85
20160525,6.52
20160526,7.12
20160527,7.32
20160528,7.33
20160529,7.52
20160530,6.83
20160531,5.65
20160601,6.83
20160602,6.94
20160603,8.36
20160604,7.74
20160605,7.47
20160606,8.56
20160607,8.49
20160608,9.16
20160609,9.27
20160610,7.87
20160611,8.65
20160612,6.88
20160613,7.73
20160614,8.16
20160615,8.51
20160616,8.05
20160617,6.52
20160618,7.98
20160619,3.14
20160620,7.78
20160621,9.18
20160622,8.52
20160623,7.43
20160624,7.09
20160625,8.67
20160626,9.12
20160627,9.6
20160628,9.22
20160629,10.29
20160630,8.81
20160701,12.63
20160702,13.2
20160703,13.48
20160704,13.61
20160705,13.61
20160706,13.46
20160707,13.22
20160708,13.37
20160709,13.13
20160710,13.28
20160711,13.62
20160712,14.83
20160713,14.67
20160714,14.75
20160715,14.79
20160716,14.94
20160717,15.31
20160718,15.44
20160719,15.25
20160720,14.39
20160721,14.07
20160722,14.25
20160723,14.47
20160724,14.65
20160725,14.91
20160726,15.12
20160727,15.29
20160728,15.41
20160729,15.43
20160730,15.36
20160731,14.89
20170301,-1.8
20170302,-1.8
20170303,-1.8
20170304,-1.8
20170305,-1.8
20170306,-1.8
20170307,-1.8
20170308,-1.8
20170309,-1.8
20170310,-1.78
20170311,-1.75
20170312,-1.71
20170313,-1.72
20170314,-1.77
20170315,-1.8
20170316,-1.8
20170317,-1.8
20170318,-1.8
20170319,-1.8
20170320,-1.8
20170321,-1.8
20170322,-1.79
20170323,-1.8
20170324,-1.8
20170325,-1.8
20170326,-1.8
20170327,-1.8
20170328,-1.8
20170329,-1.8
20170330,-1.8
20170331,-1.8
20170401,-1.8
20170402,-1.8
20170403,-1.8
20170404,-1.8
20170405,-1.8
20170406,-1.8
20170407,-1.79
20170408,-1.78
20170409,-1.72
20170410,-1.67
20170411,-1.64
20170412,-1.5
20170413,-1.52
20170414,-1.56
20170415,-1.24
20170416,-0.51
20170417,-0.81
20170418,-0.14
20170419,-0
20170420,0.08
20170421,0.06
20170422,-0.09
20170423,-0.49
20170424,0.45
20170425,0.56
20170426,0.65
20170427,0.64
20170428,0.69
20170429,1.1
20170430,1.85
20170501,2.14
20170502,1.95
20170503,2.36
20170504,2.65
20170505,2.79
20170506,2.85
20170507,2.97
20170508,3.13
20170509,3.01
20170510,2.81
20170511,1.81
20170512,2.27
20170513,2.48
20170514,2.85
20170515,3.08
20170516,3
20170517,2.29
20170518,2.51
20170519,2.87
20170520,3
20170521,2.92
20170522,3.96
20170523,3.9
20170524,3.87
20170525,3.35
20170526,3.4
20170527,5.76
20170528,6.4
20170529,6.25
20170530,5.89
20170531,5.59
20170601,5.97
20170602,6.26
20170603,6.73
20170604,6.91
20170605,5.49
20170606,6.61
20170607,6.96
20170608,6.86
20170609,5.38
20170610,4.92
20170611,4.82
20170612,4.54
20170613,5.32
20170614,6.63
20170615,6.39
20170616,6.93
20170617,7
20170618,6.45
20170619,7.62
20170620,8.12
20170621,7.84
20170622,7.27
20170623,6.85
20170624,6.9
20170625,6.58
20170626,5.41
20170627,5.63
20170628,5.43
20170629,5.63
20170630,6.29
20170701,10.27
20170702,10.26
20170703,10.88
20170704,11.51
20170705,11.67
20170706,11.46
20170707,11.75
20170708,11.53
20170709,11.96
20170710,12.3
20170711,12.36
20170712,12.57
20170713,12.89
20170714,12.79
20170715,12.49
20170716,10.28
20170717,11.46
20170718,13.2
20170719,13.21
20170720,13.29
20170721,13.49
20170722,13.63
20170723,13.41
20170724,13.34
20170725,11.96
20170726,12.17
20170727,12.28
20170728,12.9
20170729,13.1
20170730,13.08
20170731,13.05
20180301,-1.74
20180302,-1.6
20180303,-1.7
20180304,-1.74
20180305,-1.75
20180306,-1.72
20180307,-1.68
20180308,-1.69
20180309,-1.72
20180310,-1.75
20180311,-1.78
20180312,-1.8
20180313,-1.8
20180314,-1.8
20180315,-1.8
20180316,-1.73
20180317,-1.65
20180318,-1.65
20180319,-1.67
20180320,-1.72
20180321,-1.8
20180322,-1.8
20180323,-1.78
20180324,-1.77
20180325,-1.77
20180326,-1.78
20180327,-1.76
20180328,-1.75
20180329,-1.68
20180330,-1.61
20180331,-1.34
20180401,-1.15
20180402,-1.07
20180403,-1.03
20180404,-1.08
20180405,-1.22
20180406,-1.35
20180407,-1.54
20180408,-1.3
20180409,-1.03
20180410,-0.95
20180411,-0.92
20180412,-0.73
20180413,-0.49
20180414,-0.38
20180415,-0.49
20180416,-0.62
20180417,-0.66
20180418,-0.26
20180419,0.46
20180420,0.81
20180421,0.77
20180422,0.54
20180423,0.56
20180424,0.94
20180425,0.98
20180426,0.93
20180427,0.94
20180428,1.52
20180429,2.05
20180430,2.06
20180501,1.93
20180502,2.05
20180503,2.24
20180504,2.11
20180505,1.52
20180506,1.6
20180507,2.08
20180508,2.07
20180509,2.25
20180510,2.61
20180511,2.67
20180512,2.91
20180513,2.8
20180514,3.69
20180515,4.18
20180516,4.36
20180517,4.38
20180518,4.39
20180519,4.22
20180520,4.19
20180521,4.66
20180522,5
20180523,5.1
20180524,5.49
20180525,5.88
20180526,6.17
20180527,6.2
20180528,5.17
20180529,5.16
20180530,6.15
20180531,6.29
20180601,6.53
20180602,6.8
20180603,7.11
20180604,7.49
20180605,7.95
20180606,8.13
20180607,8.53
20180608,8.71
20180609,8.93
20180610,9.23
20180611,9.29
20180612,9.75
20180613,9.82
20180614,9.98
20180615,9.76
20180616,9.09
20180617,8.88
20180618,8.87
20180619,9.16
20180620,9.33
20180621,9.69
20180622,10.28
20180623,10.8
20180624,10.97
20180625,11.09
20180626,10.76
20180627,10.65
20180628,10.34
20180629,9.04
20180630,8.75
20180701,9.44
20180702,11.74
20180703,11.87
20180704,11.73
20180705,11.74
20180706,12.17
20180707,11.21
20180708,10.75
20180709,11.2
20180710,11.28
20180711,11.4
20180712,11.46
20180713,11.72
20180714,11.86
20180715,12.07
20180716,12.09
20180717,11.9
20180718,12.52
20180719,12.44
20180720,12.46
20180721,12.61
20180722,12.52
20180723,11.67
20180724,12.04
20180725,12.29
20180726,12.62
20180727,12.66
20180728,12.65
20180729,12.48
20180730,12.31
20180731,12.34
20190301,-0.68
20190302,-0.34
20190303,-0.25
20190304,-0.25
20190305,-0.2
20190306,-0.29
20190307,0.23
20190308,0.26
20190309,0.09
20190310,-0.02
20190311,-0.44
20190312,-0.12
20190313,0.1
20190314,-0.29
20190315,-0.28
20190316,-0.34
20190317,-0.44
20190318,-0.53
20190319,-0.59
20190320,-0.59
20190321,-0.6
20190322,-0.59
20190323,-0.19
20190324,-0.57
20190325,-0.82
20190326,-0.8
20190327,-0.62
20190328,-0.2
20190329,0.07
20190330,0.25
20190331,0.5
20190401,0.67
20190402,0.77
20190403,0.89
20190404,0.9
20190405,0.7
20190406,0.52
20190407,0.51
20190408,0.46
20190409,0.75
20190410,0.92
20190411,1.26
20190412,1.46
20190413,1.52
20190414,1.93
20190415,1.98
20190416,1.85
20190417,1.84
20190418,1.12
20190419,1.05
20190420,1.13
20190421,1.17
20190422,0.43
20190423,0.47
20190424,0.51
20190425,0.63
20190426,0.87
20190427,1.07
20190428,1.25
20190429,1.29
20190430,1.09
20190501,1.92
20190502,2.46
20190503,2.53
20190504,2.46
20190505,2.42
20190506,2.42
20190507,2.36
20190508,2.72
20190509,2.74
20190510,4.31
20190511,4.76
20190512,4.83
20190513,4.69
20190514,4.52
20190515,3.71
20190516,4.48
20190517,3.99
20190518,4.09
20190519,4.73
20190520,5.35
20190521,4.47
20190522,5.13
20190523,3.88
20190524,4.67
20190525,5.83
20190526,6.75
20190527,5.69
20190528,7.48
20190529,7.72
20190530,8.04
20190531,8.45
20190601,8.62
20190602,8.72
20190603,8.33
20190604,8.33
20190605,8.22
20190606,7.85
20190607,8.05
20190608,8.34
20190609,9.2
20190610,9.8
20190611,9.91
20190612,9.9
20190613,9.77
20190614,10.38
20190615,10.21
20190616,10.47
20190617,10.36
20190618,10.36
20190619,10.49
20190620,10.24
20190621,10.15
20190622,9.13
20190623,8.96
20190624,9.62
20190625,10.51
20190626,11.24
20190627,11.8
20190628,12.17
20190629,12.24
20190630,12.08
20190701,11.4
20190702,9.63
20190703,11.8
20190704,12.41
20190705,12.8
20190706,12.77
20190707,13.76
20190708,14.27
20190709,14.29
20190710,14.26
20190711,14.39
20190712,12.07
20190713,12.28
20190714,13.25
20190715,13.62
20190716,13.77
20190717,13.6
20190718,13.48
20190719,12.5
20190720,13.62
20190721,14.05
20190722,14.07
20190723,14.04
20190724,14.15
20190725,13.68
20190726,13.71
20190727,13.73
20190728,13.73
20190729,13.76
20190730,14.3
20190731,13.75
20200301,-1.8
20200302,-1.8
20200303,-1.8
20200304,-1.8
20200305,-1.8
20200306,-1.8
20200307,-1.8
20200308,-1.8
20200309,-1.8
20200310,-1.8
20200311,-1.8
20200312,-1.8
20200313,-1.8
20200314,-1.8
20200315,-1.8
20200316,-1.63
20200317,-1.54
20200318,-1.54
20200319,-1.54
20200320,-1.59
20200321,-1.72
20200322,-1.77
20200323,-1.8
20200324,-1.75
20200325,-1.69
20200326,-1.66
20200327,-1.65
20200328,-1.77
20200329,-1.8
20200330,-1.8
20200331,-1.8
20200401,-1.8
20200402,-1.8
20200403,-1.79
20200404,-1.78
20200405,-1.78
20200406,-1.78
20200407,-1.79
20200408,-1.8
20200409,-1.8
20200410,-1.8
20200411,-1.8
20200412,-1.77
20200413,-1.7
20200414,-1.73
20200415,-1.72
20200416,-1.74
20200417,-1.77
20200418,-1.75
20200419,-1.76
20200420,-1.31
20200421,-1.13
20200422,-0.93
20200423,-0.71
20200424,-0.24
20200425,-0.04
20200426,-0.11
20200427,-0.33
20200428,-0.41
20200429,-0.55
20200430,-0.56
20200501,-0.55
20200502,-0.14
20200503,-0.01
20200504,0
20200505,0.06
20200506,0.5
20200507,1.37
20200508,2.05
20200509,2.1
20200510,2.02
20200511,1.78
20200512,1.7
20200513,2.31
20200514,2.81
20200515,2.66
20200516,2.36
20200517,1.72
20200518,4.02
20200519,3.62
20200520,1.68
20200521,1.33
20200522,1.36
20200523,3.38
20200524,4.15
20200525,4.43
20200526,4.69
20200527,4.09
20200528,3.8
20200529,5.16
20200530,5.23
20200531,5.24
20200601,5.85
20200602,5.75
20200603,5.87
20200604,5.46
20200605,5.25
20200606,7.29
20200607,7.72
20200608,8.07
20200609,8
20200610,7.36
20200611,7.17
20200612,6.6
20200613,6.68
20200614,7.03
20200615,6.7
20200616,6.41
20200617,6.27
20200618,6.45
20200619,9.06
20200620,9.73
20200621,9.92
20200622,9.82
20200623,8.98
20200624,8.53
20200625,8.99
20200626,9.03
20200627,8.8
20200628,7.8
20200629,8.86
20200630,9.17
20200701,9.29
20200702,9.25
20200703,9.01
20200704,9.17
20200705,9.16
20200706,8.99
20200707,8.55
20200708,8.57
20200709,8.16
20200710,7.77
20200711,8.38
20200712,10.9
20200713,10.88
20200714,14.07
20200715,13.77
20200716,13.18
20200717,12.52
20200718,12.47
20200719,12.5
20200720,12.01
20200721,11.52
20200722,11.72
20200723,12.06
20200724,11.9
20200725,11.41
20200726,11.57
20200727,11.66
20200728,12.61
20200729,12.5
20200730,13.2
20200731,13.24
20210301,-1.8
20210302,-1.8
20210303,-1.8
20210304,-1.8
20210305,-1.8
20210306,-1.8
20210307,-1.8
20210308,-1.8
20210309,-1.8
20210310,-1.8
20210311,-1.8
20210312,-1.8
20210313,-1.8
20210314,-1.8
20210315,-1.8
20210316,-1.8
20210317,-1.8
20210318,-1.8
20210319,-1.8
20210320,-1.8
20210321,-1.8
20210322,-1.8
20210323,-1.8
20210324,-1.8
20210325,-1.8
20210326,-1.8
20210327,-1.8
20210328,-1.8
20210329,-1.8
20210330,-1.8
20210331,-1.8
20210401,-1.8
20210402,-1.8
20210403,-1.8
20210404,-1.8
20210405,-1.8
20210406,-1.79
20210407,-1.78
20210408,-1.78
20210409,-1.79
20210410,-1.79
20210411,-1.8
20210412,-1.8
20210413,-1.8
20210414,-1.79
20210415,-1.79
20210416,-1.77
20210417,-1.69
20210418,-1.54
20210419,-1.05
20210420,-0.57
20210421,-0.43
20210422,-0.43
20210423,-0.69
20210424,-1.72
20210425,-0.82
20210426,-0.23
20210427,0.01
20210428,0.04
20210429,0.01
20210430,-0.14
20210501,-1.58
20210502,-0.4
20210503,-0.2
20210504,-0.16
20210505,0.01
20210506,0.2
20210507,0.21
20210508,0.13
20210509,0.34
20210510,0.6
20210511,0.77
20210512,1.08
20210513,1.42
20210514,1.87
20210515,2.39
20210516,2.54
20210517,2.58
20210518,2.82
20210519,2.79
20210520,2.78
20210521,2.76
20210522,3.49
20210523,3.7
20210524,4.3
20210525,4.71
20210526,4.97
20210527,5.32
20210528,5.86
20210529,6.28
20210530,6.28
20210531,6.28
20210601,6.43
20210602,6.84
20210603,6.32
20210604,5.11
20210605,5.23
20210606,5.07
20210607,5.1
20210608,5.64
20210609,5.55
20210610,4.93
20210611,5.36
20210612,4.14
20210613,4.29
20210614,4.8
20210615,8.37
20210616,8.49
20210617,8.58
20210618,8.71
20210619,9.03
20210620,9.28
20210621,9.59
20210622,10.16
20210623,10.67
20210624,10.65
20210625,8.58
20210626,7.76
20210627,7.12
20210628,6.3
20210629,6.35
20210630,6.68
20210701,7.07
20210702,7.1
20210703,7.19
20210704,7.09
20210705,8.74
20210706,9.08
20210707,9.17
20210708,9.73
20210709,9.94
20210710,9.96
20210711,10.23
20210712,10.34
20210713,10.63
20210714,10.94
20210715,11.03
20210716,11.05
20210717,11.47
20210718,11.76
20210719,11.88
20210720,11.97
20210721,11.8
20210722,10.88
20210723,10.81
20210724,10.82
20210725,10.94
20210726,9.42
20210727,9.59
20210728,9.39
20210729,9.53
20210730,9.7
20210731,9.57
20220301,-1.8
20220302,-1.8
20220303,-1.8
20220304,-1.8
20220305,-1.78
20220306,-1.78
20220307,-1.78
20220308,-1.78
20220309,-1.78
20220310,-1.68
20220311,-1.59
20220312,-1.57
20220313,-1.57
20220314,-1.59
20220315,-1.65
20220316,-1.8
20220317,-1.8
20220318,-1.8
20220319,-1.8
20220320,-1.8
20220321,-1.8
20220322,-1.8
20220323,-1.8
20220324,-1.8
20220325,-1.8
20220326,-1.8
20220327,-1.8
20220328,-1.8
20220329,-1.8
20220330,-1.8
20220331,-1.61
20220401,-1.57
20220402,-1.56
20220403,-1.56
20220404,-1.59
20220405,-1.74
20220406,-1.74
20220407,-1.76
20220408,-1.6
20220409,-1.51
20220410,-1.49
20220411,-1.47
20220412,-1.44
20220413,-1.69
20220414,-0.98
20220415,-0.94
20220416,-0.7
20220417,-0.85
20220418,0.36
20220419,0.69
20220420,0.76
20220421,0.76
20220422,0.67
20220423,0.4
20220424,0.73
20220425,0.95
20220426,1.08
20220427,1.32
20220428,1.38
20220429,1.43
20220430,1.47
20220501,2.29
20220502,2.29
20220503,2.21
20220504,2.18
20220505,2.3
20220506,2.34
20220507,2.34
20220508,2.4
20220509,2.41
20220510,2.36
20220511,2.45
20220512,3
20220513,3.33
20220514,3.41
20220515,3.47
20220516,3.56
20220517,3.71
20220518,3.89
20220519,4.34
20220520,4.45
20220521,4.74
20220522,5.04
20220523,5.39
20220524,5.62
20220525,5.83
20220526,6
20220527,6.17
20220528,6.3
20220529,6.33
20220530,6.29
20220531,7.27
20220601,7.61
20220602,7.41
20220603,7.72
20220604,7.32
20220605,8.24
20220606,9.36
20220607,9.51
20220608,9.69
20220609,9.78
20220610,9.94
20220611,9.81
20220612,8.75
20220613,7.36
20220614,7.66
20220615,5.88
20220616,5.66
20220617,5.69
20220618,6.36
20220619,7.79
20220620,7.87
20220621,7.27
20220622,6.77
20220623,6.53
20220624,6.26
20220625,6.22
20220626,6.33
20220627,6.64
20220628,6.7
20220629,9.51
20220630,10.59
20220701,10.63
20220702,10.85
20220703,10.33
20220704,9
20220705,9.05
20220706,9.92
20220707,10.05
20220708,10.23
20220709,11.04
20220710,11.63
20220711,11.08
20220712,11
20220713,11.23
20220714,11.36
20220715,10.91
20220716,10.61
20220717,11.17
20220718,11.17
20220719,10.71
20220720,10.46
20220721,10.5
20220722,10.45
20220723,10.36
20220724,10.11
20220725,9.07
20220726,7.51
20220727,5.94
20220728,5.75
20220729,9.61
20220730,9.94
20220731,9.86
20230301,-1.8
20230302,-1.8
20230303,-1.8
20230304,-1.8
20230305,-1.8
20230306,-1.79
20230307,-1.69
20230308,-1.72
20230309,-1.79
20230310,-1.8
20230311,-1.8
20230312,-1.8
20230313,-1.8
20230314,-1.8
20230315,-1.8
20230316,-1.8
20230317,-1.8
20230318,-1.8
20230319,-1.76
20230320,-1.73
20230321,-1.73
20230322,-1.74
20230323,-1.77
20230324,-1.8
20230325,-1.8
20230326,-1.8
20230327,-1.8
20230328,-1.8
20230329,-1.8
20230330,-1.8
20230331,-1.8
20230401,-1.8
20230402,-1.8
20230403,-1.8
20230404,-1.8
20230405,-1.8
20230406,-1.8
20230407,-1.8
20230408,-1.8
20230409,-1.8
20230410,-1.8
20230411,-1.8
20230412,-1.8
20230413,-1.8
20230414,-1.8
20230415,-1.8
20230416,-1.77
20230417,-1.77
20230418,-1.76
20230419,-1.63
20230420,-1.27
20230421,-1.01
20230422,-0.86
20230423,-0.97
20230424,-1.05
20230425,-1.26
20230426,-1.64
20230427,-1.5
20230428,-0.99
20230429,-0.78
20230430,-0.67
20230501,-0.53
20230502,-0.34
20230503,-0.4
20230504,-0.52
20230505,-0.53
20230506,-0.51
20230507,-0.4
20230508,-0.05
20230509,0.17
20230510,0.34
20230511,0.3
20230512,0.33
20230513,0.28
20230514,0.77
20230515,0.72
20230516,0.31
20230517,2.01
20230518,2.03
20230519,2.04
20230520,2.1
20230521,2.31
20230522,2.53
20230523,2.49
20230524,1.85
20230525,2.59
20230526,2.71
20230527,2.63
20230528,2.57
20230529,2.57
20230530,3.03
20230531,3.1
20230601,3.1
20230602,2.74
20230603,3.73
20230604,3.97
20230605,3.89
20230606,3.64
20230607,3.43
20230608,2.44
20230609,4.16
20230610,3.88
20230611,3.98
20230612,4.96
20230613,4.93
20230614,5.18
20230615,4.77
20230616,4.7
20230617,4.95
20230618,4.52
20230619,4.86
20230620,4.61
20230621,4.28
20230622,5.57
20230623,6.44
20230624,7.11
20230625,6.77
20230626,6.93
20230627,7.3
20230628,7.42
20230629,7.25
20230630,7.54
20230701,7.53
20230702,8.34
20230703,9
20230704,8.62
20230705,8.45
20230706,8.58
20230707,8.9
20230708,9.71
20230709,9.43
20230710,9.43
20230711,9.5
20230712,9.46
20230713,9.45
20230714,10.19
20230715,7.52
20230716,9.75
20230717,10.02
20230718,10.12
20230719,10.05
20230720,10.02
20230721,8.59
20230722,8.78
20230723,8.5
20230724,8.92
20230725,8.45
20230726,7.96
20230727,7.96
20230728,8.49
20230729,8.48
20230730,8.19
20230731,11.2
20240301,-1.8
20240302,-1.8
20240303,-1.8
20240304,-1.8
20240305,-1.8
20240306,-1.8
20240307,-1.8
20240308,-1.8
20240309,-1.8
20240310,-1.8
20240311,-1.8
20240312,-1.8
20240313,-1.8
20240314,-1.8
20240315,-1.8
20240316,-1.8
20240317,-1.8
20240318,-1.8
20240319,-1.8
20240320,-1.8
20240321,-1.8
20240322,-1.8
20240323,-1.8
20240324,-1.8
20240325,-1.8
20240326,-1.79
20240327,-1.79
20240328,-1.79
20240329,-1.8
20240330,-1.8
20240331,-1.8
20240401,-1.8
20240402,-1.8
20240403,-1.8
20240404,-1.8
20240405,-1.8
20240406,-1.8
20240407,-1.78
20240408,-1.78
20240409,-1.79
20240410,-1.8
20240411,-1.78
20240412,-1.76
20240413,-1.74
20240414,-1.75
20240415,-1.77
20240416,-1.8
20240417,-1.8
20240418,-1.8
20240419,-1.8
20240420,-1.8
20240421,-1.25
20240422,-1.11
20240423,-1.09
20240424,-1.12
20240425,-1.25
20240426,-1.77
20240427,-1.76
20240428,-1.66
20240429,-1.44
20240430,-0.44
20240501,-0.48
20240502,-0.53
20240503,-0.48
20240504,-0.44
20240505,-0.44
20240506,-0.74
20240507,-0.58
20240508,-0.28
20240509,-0.23
20240510,-0.21
20240511,-0.27
20240512,-0.21
20240513,0.03
20240514,0.18
20240515,0.32
20240516,0.39
20240517,0.44
20240518,0.57
20240519,0.77
20240520,0.75
20240521,0.72
20240522,0.29
20240523,-0.1
20240524,0.15
20240525,0.1
20240526,0.32
20240527,0.52
20240528,0.6
20240529,1.09
20240530,0.99
20240531,1.03
20240601,1.54
20240602,2.22
20240603,2.55
20240604,2.66
20240605,3.22
20240606,3.3
20240607,3.49
20240608,4.19
20240609,4.32
20240610,4.68
20240611,4.85
20240612,5.18
20240613,5.21
20240614,5.17
20240615,5.19
20240616,4.98
20240617,5.3
20240618,5.85
20240619,6.82
20240620,6.37
20240621,7.03
20240622,7.11
20240623,7.82
20240624,7.68
20240625,7.86
20240626,7.75
20240627,7.36
